deces_annee,sexe,age,deces_dep,n
2018,1,50,57,22
2018,1,50,58,10
2018,1,50,59,69
2018,1,50,60,17
2018,1,50,61,7
2018,1,50,62,50
2018,1,50,63,23
2018,1,50,64,5
2018,1,50,65,5
2018,1,50,66,15
2018,1,50,67,18
2018,1,50,68,21
2018,1,50,69,40
2018,1,50,70,8
2018,1,50,71,15
2018,1,50,72,16
2018,1,50,73,7
2018,1,50,74,13
2018,1,50,75,58
2018,1,50,76,40
2018,1,50,77,25
2018,1,50,78,17
2018,1,50,79,8
2018,1,50,80,18
2018,1,50,81,9
2018,1,50,82,8
2018,1,50,83,25
2018,1,50,84,23
2018,1,50,85,14
2018,1,50,86,15
2018,1,50,87,11
2018,1,50,88,11
2018,1,50,89,14
2018,1,50,90,7
2018,1,50,91,17
2018,1,50,92,23
2018,1,50,93,38
2018,1,50,94,37
2018,1,50,95,20
2018,1,50,971,16
2018,1,50,972,13
2018,1,50,973,7
2018,1,50,974,27
2018,1,50,976,6
2018,1,50,NA,40
2018,1,51,,3
2018,1,51,01,12
2018,1,51,02,9
2018,1,51,03,10
2018,1,51,04,3
2018,1,51,05,6
2018,1,51,06,32
2018,1,51,07,6
2018,1,51,08,9
2018,1,51,09,3
2018,1,51,10,11
2018,1,51,11,9
2018,1,51,12,3
2018,1,51,13,66
2018,1,51,14,15
2018,1,51,15,1
2018,1,51,16,8
2018,1,51,17,19
2018,1,51,18,12
2018,1,51,19,9
2018,1,51,21,9
2018,1,51,22,15
2018,1,51,23,2
2018,1,51,24,14
2018,1,51,25,3
2018,1,51,26,10
2018,1,51,27,17
2018,1,51,28,9
2018,1,51,29,30
2018,1,51,2A,4
2018,1,51,2B,9
2018,1,51,30,19
2018,1,51,31,24
2018,1,51,32,4
2018,1,51,33,40
2018,1,51,34,27
2018,1,51,35,31
2018,1,51,36,11
2018,1,51,37,16
2018,1,51,38,21
2018,1,51,39,5
2018,1,51,40,15
2018,1,51,41,9
2018,1,51,42,20
2018,1,51,43,7
2018,1,51,44,40
2018,1,51,45,11
2018,1,51,46,5
2018,1,51,47,3
2018,1,51,49,22
2018,1,51,50,8
2018,1,51,51,19
2018,1,51,52,8
2018,1,51,53,5
2018,1,51,54,19
2018,1,51,55,7
2018,1,51,56,20
2018,1,51,57,33
2018,1,51,58,12
2018,1,51,59,85
2018,1,51,60,20
2018,1,51,61,9
2018,1,51,62,34
2018,1,51,63,20
2018,1,51,64,14
2018,1,51,65,3
2018,1,51,66,15
2018,1,51,67,26
2018,1,51,68,16
2018,1,51,69,42
2018,1,51,70,5
2018,1,51,71,12
2018,1,51,72,17
2018,1,51,73,9
2018,1,51,74,19
2018,1,51,75,63
2018,1,51,76,50
2018,1,51,77,28
2018,1,51,78,25
2018,1,51,79,11
2018,1,51,80,21
2018,1,51,81,6
2018,1,51,82,4
2018,1,51,83,34
2018,1,51,84,17
2018,1,51,85,15
2018,1,51,86,21
2018,1,51,87,6
2018,1,51,88,4
2018,1,51,89,10
2018,1,51,90,7
2018,1,51,91,12
2018,1,51,92,28
2018,1,51,93,27
2018,1,51,94,40
2018,1,51,95,29
2018,1,51,971,14
2018,1,51,972,17
2018,1,51,973,13
2018,1,51,974,32
2018,1,51,976,2
2018,1,51,NA,46
2018,1,52,,5
2018,1,52,01,8
2018,1,52,02,19
2018,1,52,03,9
2018,1,52,04,7
2018,1,52,05,3
2018,1,52,06,37
2018,1,52,07,7
2018,1,52,08,8
2018,1,52,09,2
2018,1,52,10,12
2018,1,52,11,13
2018,1,52,12,4
2018,1,52,13,57
2018,1,52,14,22
2018,1,52,15,6
2018,1,52,16,17
2018,1,52,17,15
2018,1,52,18,5
2018,1,52,19,8
2018,1,52,21,14
2018,1,52,22,25
2018,1,52,23,4
2018,1,52,24,13
2018,1,52,25,17
2018,1,52,26,9
2018,1,52,27,10
2018,1,52,28,12
2018,1,52,29,37
2018,1,52,2A,11
2018,1,52,2B,9
2018,1,52,30,19
2018,1,52,31,30
2018,1,52,32,5
2018,1,52,33,45
2018,1,52,34,42
2018,1,52,35,24
2018,1,52,36,6
2018,1,52,37,21
2018,1,52,38,26
2018,1,52,39,8
2018,1,52,40,7
2018,1,52,41,11
2018,1,52,42,18
2018,1,52,43,2
2018,1,52,44,43
2018,1,52,45,19
2018,1,52,46,3
2018,1,52,47,12
2018,1,52,48,6
2018,1,52,49,26
2018,1,52,50,14
2018,1,52,51,9
2018,1,52,52,10
2018,1,52,53,8
2018,1,52,54,22
2018,1,52,55,5
2018,1,52,56,20
2018,1,52,57,34
2018,1,52,58,8
2018,1,52,59,91
2018,1,52,60,23
2018,1,52,61,4
2018,1,52,62,63
2018,1,52,63,26
2018,1,52,64,33
2018,1,52,65,12
2018,1,52,66,18
2018,1,52,67,29
2018,1,52,68,17
2018,1,52,69,36
2018,1,52,70,4
2018,1,52,71,14
2018,1,52,72,20
2018,1,52,73,12
2018,1,52,74,11
2018,1,52,75,68
2018,1,52,76,33
2018,1,52,77,23
2018,1,52,78,33
2018,1,52,79,6
2018,1,52,80,20
2018,1,52,81,10
2018,1,52,82,7
2018,1,52,83,24
2018,1,52,84,24
2018,1,52,85,17
2018,1,52,86,14
2018,1,52,87,13
2018,1,52,88,9
2018,1,52,89,14
2018,1,52,90,4
2018,1,52,91,21
2018,1,52,92,26
2018,1,52,93,27
2018,1,52,94,40
2018,1,52,95,27
2018,1,52,971,10
2018,1,52,972,15
2018,1,52,973,10
2018,1,52,974,30
2018,1,52,976,5
2018,1,52,NA,52
2018,1,53,,5
2018,1,53,01,10
2018,1,53,02,16
2018,1,53,03,12
2018,1,53,04,2
2018,1,53,05,3
2018,1,53,06,40
2018,1,53,07,10
2018,1,53,08,8
2018,1,53,09,5
2018,1,53,10,7
2018,1,53,11,16
2018,1,53,12,9
2018,1,53,13,59
2018,1,53,14,30
2018,1,53,15,4
2018,1,53,16,11
2018,1,53,17,16
2018,1,53,18,9
2018,1,53,19,9
2018,1,53,21,12
2018,1,53,22,29
2018,1,53,23,3
2018,1,53,24,7
2018,1,53,25,15
2018,1,53,26,13
2018,1,53,27,14
2018,1,53,28,18
2018,1,53,29,38
2018,1,53,2A,2
2018,1,53,2B,7
2018,1,53,30,28
2018,1,53,31,34
2018,1,53,32,5
2018,1,53,33,38
2018,1,53,34,39
2018,1,53,35,36
2018,1,53,36,4
2018,1,53,37,30
2018,1,53,38,30
2018,1,53,39,3
2018,1,53,40,11
2018,1,53,41,10
2018,1,53,42,31
2018,1,53,43,9
2018,1,53,44,49
2018,1,53,45,15
2018,1,53,46,3
2018,1,53,47,9
2018,1,53,49,23
2018,1,53,50,24
2018,1,53,51,23
2018,1,53,52,7
2018,1,53,53,9
2018,1,53,54,22
2018,1,53,55,3
2018,1,53,56,31
2018,1,53,57,32
2018,1,53,58,7
2018,1,53,59,92
2018,1,53,60,18
2018,1,53,61,13
2018,1,53,62,53
2018,1,53,63,23
2018,1,53,64,30
2018,1,53,65,7
2018,1,53,66,23
2018,1,53,67,32
2018,1,53,68,18
2018,1,53,69,44
2018,1,53,70,4
2018,1,53,71,17
2018,1,53,72,22
2018,1,53,73,16
2018,1,53,74,24
2018,1,53,75,81
2018,1,53,76,58
2018,1,53,77,32
2018,1,53,78,26
2018,1,53,79,13
2018,1,53,80,23
2018,1,53,81,18
2018,1,53,82,9
2018,1,53,83,24
2018,1,53,84,23
2018,1,53,85,23
2018,1,53,86,19
2018,1,53,87,11
2018,1,53,88,13
2018,1,53,89,20
2018,1,53,90,4
2018,1,53,91,26
2018,1,53,92,31
2018,1,53,93,46
2018,1,53,94,31
2018,1,53,95,29
2018,1,53,971,18
2018,1,53,972,12
2018,1,53,973,8
2018,1,53,974,39
2018,1,53,976,4
2018,1,53,NA,55
2018,1,54,,4
2018,1,54,01,7
2018,1,54,02,19
2018,1,54,03,13
2018,1,54,04,8
2018,1,54,05,3
2018,1,54,06,35
2018,1,54,07,12
2018,1,54,08,10
2018,1,54,09,4
2018,1,54,10,14
2018,1,54,11,15
2018,1,54,12,7
2018,1,54,13,76
2018,1,54,14,29
2018,1,54,15,4
2018,1,54,16,16
2018,1,54,17,21
2018,1,54,18,17
2018,1,54,19,4
2018,1,54,21,19
2018,1,54,22,20
2018,1,54,23,5
2018,1,54,24,10
2018,1,54,25,20
2018,1,54,26,18
2018,1,54,27,20
2018,1,54,28,12
2018,1,54,29,47
2018,1,54,2A,3
2018,1,54,2B,3
2018,1,54,30,31
2018,1,54,31,46
2018,1,54,32,5
2018,1,54,33,55
2018,1,54,34,42
2018,1,54,35,27
2018,1,54,36,6
2018,1,54,37,22
2018,1,54,38,28
2018,1,54,39,5
2018,1,54,40,19
2018,1,54,41,8
2018,1,54,42,18
2018,1,54,43,9
2018,1,54,44,54
2018,1,54,45,23
2018,1,54,46,4
2018,1,54,47,8
2018,1,54,48,2
2018,1,54,49,44
2018,1,54,50,16
2018,1,54,51,26
2018,1,54,52,5
2018,1,54,53,10
2018,1,54,54,20
2018,1,54,55,5
2018,1,54,56,37
2018,1,54,57,24
2018,1,54,58,7
2018,1,54,59,113
2018,1,54,60,24
2018,1,54,61,12
2018,1,54,62,71
2018,1,54,63,20
2018,1,54,64,23
2018,1,54,65,15
2018,1,54,66,29
2018,1,54,67,38
2018,1,54,68,18
2018,1,54,69,51
2018,1,54,70,7
2018,1,54,71,25
2018,1,54,72,22
2018,1,54,73,13
2018,1,54,74,18
2018,1,54,75,110
2018,1,54,76,61
2018,1,54,77,28
2018,1,54,78,24
2018,1,54,79,12
2018,1,54,80,22
2018,1,54,81,8
2018,1,54,82,10
2018,1,54,83,34
2018,1,54,84,20
2018,1,54,85,20
2018,1,54,86,16
2018,1,54,87,18
2018,1,54,88,11
2018,1,54,89,13
2018,1,54,90,8
2018,1,54,91,22
2018,1,54,92,40
2018,1,54,93,31
2018,1,54,94,42
2018,1,54,95,39
2018,1,54,971,19
2018,1,54,972,14
2018,1,54,973,5
2018,1,54,974,29
2018,1,54,976,6
2018,1,54,NA,60
2018,1,55,,4
2018,1,55,01,17
2018,1,55,02,26
2018,1,55,03,18
2018,1,55,04,5
2018,1,55,05,2
2018,1,55,06,47
2018,1,55,07,10
2018,1,55,08,9
2018,1,55,09,8
2018,1,55,10,11
2018,1,55,11,11
2018,1,55,12,6
2018,1,55,13,85
2018,1,55,14,30
2018,1,55,15,8
2018,1,55,16,11
2018,1,55,17,23
2018,1,55,18,13
2018,1,55,19,10
2018,1,55,21,26
2018,1,55,22,28
2018,1,55,23,4
2018,1,55,24,17
2018,1,55,25,29
2018,1,55,26,18
2018,1,55,27,14
2018,1,55,28,15
2018,1,55,29,58
2018,1,55,2A,2
2018,1,55,2B,7
2018,1,55,30,24
2018,1,55,31,56
2018,1,55,32,5
2018,1,55,33,69
2018,1,55,34,51
2018,1,55,35,43
2018,1,55,36,7
2018,1,55,37,24
2018,1,55,38,33
2018,1,55,39,5
2018,1,55,40,13
2018,1,55,41,18
2018,1,55,42,25
2018,1,55,43,5
2018,1,55,44,40
2018,1,55,45,20
2018,1,55,46,7
2018,1,55,47,11
2018,1,55,48,5
2018,1,55,49,24
2018,1,55,50,18
2018,1,55,51,31
2018,1,55,52,3
2018,1,55,53,6
2018,1,55,54,29
2018,1,55,55,8
2018,1,55,56,32
2018,1,55,57,31
2018,1,55,58,8
2018,1,55,59,140
2018,1,55,60,21
2018,1,55,61,6
2018,1,55,62,75
2018,1,55,63,31
2018,1,55,64,24
2018,1,55,65,17
2018,1,55,66,18
2018,1,55,67,40
2018,1,55,68,27
2018,1,55,69,60
2018,1,55,70,8
2018,1,55,71,28
2018,1,55,72,30
2018,1,55,73,14
2018,1,55,74,27
2018,1,55,75,90
2018,1,55,76,70
2018,1,55,77,30
2018,1,55,78,39
2018,1,55,79,13
2018,1,55,80,23
2018,1,55,81,15
2018,1,55,82,8
2018,1,55,83,31
2018,1,55,84,26
2018,1,55,85,27
2018,1,55,86,24
2018,1,55,87,18
2018,1,55,88,19
2018,1,55,89,15
2018,1,55,90,6
2018,1,55,91,31
2018,1,55,92,42
2018,1,55,93,38
2018,1,55,94,48
2018,1,55,95,26
2018,1,55,971,17
2018,1,55,972,15
2018,1,55,973,7
2018,1,55,974,31
2018,1,55,976,2
2018,1,55,NA,76
2018,1,56,,7
2018,1,56,01,18
2018,1,56,02,22
2018,1,56,03,18
2018,1,56,04,6
2018,1,56,05,5
2018,1,56,06,37
2018,1,56,07,11
2018,1,56,08,19
2018,1,56,09,5
2018,1,56,10,9
2018,1,56,11,15
2018,1,56,12,14
2018,1,56,13,77
2018,1,56,14,24
2018,1,56,15,6
2018,1,56,16,11
2018,1,56,17,32
2018,1,56,18,17
2018,1,56,19,10
2018,1,56,21,21
2018,1,56,22,34
2018,1,56,23,3
2018,1,56,24,15
2018,1,56,25,22
2018,1,56,26,25
2018,1,56,27,21
2018,1,56,28,8
2018,1,56,29,34
2018,1,56,2A,9
2018,1,56,2B,6
2018,1,56,30,32
2018,1,56,31,54
2018,1,56,32,7
2018,1,56,33,64
2018,1,56,34,54
2018,1,56,35,40
2018,1,56,36,3
2018,1,56,37,28
2018,1,56,38,39
2018,1,56,39,8
2018,1,56,40,14
2018,1,56,41,15
2018,1,56,42,22
2018,1,56,43,10
2018,1,56,44,50
2018,1,56,45,27
2018,1,56,46,10
2018,1,56,47,15
2018,1,56,48,5
2018,1,56,49,35
2018,1,56,50,20
2018,1,56,51,24
2018,1,56,52,10
2018,1,56,53,11
2018,1,56,54,33
2018,1,56,55,10
2018,1,56,56,24
2018,1,56,57,43
2018,1,56,58,14
2018,1,56,59,119
2018,1,56,60,26
2018,1,56,61,13
2018,1,56,62,76
2018,1,56,63,26
2018,1,56,64,37
2018,1,56,65,4
2018,1,56,66,23
2018,1,56,67,45
2018,1,56,68,29
2018,1,56,69,79
2018,1,56,70,7
2018,1,56,71,19
2018,1,56,72,30
2018,1,56,73,15
2018,1,56,74,32
2018,1,56,75,102
2018,1,56,76,65
2018,1,56,77,25
2018,1,56,78,28
2018,1,56,79,6
2018,1,56,80,35
2018,1,56,81,17
2018,1,56,82,6
2018,1,56,83,31
2018,1,56,84,13
2018,1,56,85,29
2018,1,56,86,22
2018,1,56,87,12
2018,1,56,88,15
2018,1,56,89,17
2018,1,56,90,10
2018,1,56,91,34
2018,1,56,92,42
2018,1,56,93,46
2018,1,56,94,47
2018,1,56,95,38
2018,1,56,971,33
2018,1,56,972,19
2018,1,56,973,11
2018,1,56,974,45
2018,1,56,976,5
2018,1,56,NA,47
2018,1,57,,9
2018,1,57,01,20
2018,1,57,02,30
2018,1,57,03,23
2018,1,57,04,5
2018,1,57,05,9
2018,1,57,06,51
2018,1,57,07,18
2018,1,57,08,13
2018,1,57,09,11
2018,1,57,10,11
2018,1,57,11,20
2018,1,57,12,10
2018,1,57,13,62
2018,1,57,14,53
2018,1,57,15,12
2018,1,57,16,22
2018,1,57,17,33
2018,1,57,18,14
2018,1,57,19,9
2018,1,57,21,28
2018,1,57,22,27
2018,1,57,23,7
2018,1,57,24,17
2018,1,57,25,16
2018,1,57,26,24
2018,1,57,27,16
2018,1,57,28,16
2018,1,57,29,62
2018,1,57,2A,8
2018,1,57,2B,6
2018,1,57,30,30
2018,1,57,31,56
2018,1,57,32,6
2018,1,57,33,70
2018,1,57,34,65
2018,1,57,35,49
2018,1,57,36,13
2018,1,57,37,25
2018,1,57,38,42
2018,1,57,39,6
2018,1,57,40,17
2018,1,57,41,16
2018,1,57,42,28
2018,1,57,43,5
2018,1,57,44,76
2018,1,57,45,26
2018,1,57,46,3
2018,1,57,47,19
2018,1,57,48,3
2018,1,57,49,29
2018,1,57,50,24
2018,1,57,51,31
2018,1,57,52,10
2018,1,57,53,11
2018,1,57,54,34
2018,1,57,55,6
2018,1,57,56,33
2018,1,57,57,44
2018,1,57,58,13
2018,1,57,59,149
2018,1,57,60,36
2018,1,57,61,7
2018,1,57,62,104
2018,1,57,63,36
2018,1,57,64,30
2018,1,57,65,13
2018,1,57,66,24
2018,1,57,67,35
2018,1,57,68,35
2018,1,57,69,79
2018,1,57,70,9
2018,1,57,71,26
2018,1,57,72,25
2018,1,57,73,18
2018,1,57,74,32
2018,1,57,75,101
2018,1,57,76,69
2018,1,57,77,43
2018,1,57,78,29
2018,1,57,79,15
2018,1,57,80,29
2018,1,57,81,10
2018,1,57,82,11
2018,1,57,83,45
2018,1,57,84,29
2018,1,57,85,24
2018,1,57,86,15
2018,1,57,87,24
2018,1,57,88,16
2018,1,57,89,9
2018,1,57,90,9
2018,1,57,91,41
2018,1,57,92,40
2018,1,57,93,48
2018,1,57,94,47
2018,1,57,95,41
2018,1,57,971,25
2018,1,57,972,19
2018,1,57,973,5
2018,1,57,974,39
2018,1,57,976,7
2018,1,57,NA,68
2018,1,58,,4
2018,1,58,01,16
2018,1,58,02,30
2018,1,58,03,18
2018,1,58,04,8
2018,1,58,05,8
2018,1,58,06,52
2018,1,58,07,13
2018,1,58,08,13
2018,1,58,09,3
2018,1,58,10,18
2018,1,58,11,17
2018,1,58,12,16
2018,1,58,13,99
2018,1,58,14,35
2018,1,58,15,3
2018,1,58,16,24
2018,1,58,17,33
2018,1,58,18,10
2018,1,58,19,10
2018,1,58,21,34
2018,1,58,22,36
2018,1,58,23,8
2018,1,58,24,19
2018,1,58,25,27
2018,1,58,26,28
2018,1,58,27,21
2018,1,58,28,27
2018,1,58,29,54
2018,1,58,2A,4
2018,1,58,2B,8
2018,1,58,30,32
2018,1,58,31,55
2018,1,58,32,9
2018,1,58,33,73
2018,1,58,34,50
2018,1,58,35,39
2018,1,58,36,13
2018,1,58,37,25
2018,1,58,38,53
2018,1,58,39,9
2018,1,58,40,11
2018,1,58,41,16
2018,1,58,42,36
2018,1,58,43,3
2018,1,58,44,65
2018,1,58,45,29
2018,1,58,46,10
2018,1,58,47,9
2018,1,58,48,2
2018,1,58,49,33
2018,1,58,50,14
2018,1,58,51,36
2018,1,58,52,7
2018,1,58,53,8
2018,1,58,54,41
2018,1,58,55,6
2018,1,58,56,34
2018,1,58,57,57
2018,1,58,58,11
2018,1,58,59,163
2018,1,58,60,34
2018,1,58,61,11
2018,1,58,62,102
2018,1,58,63,37
2018,1,58,64,37
2018,1,58,65,15
2018,1,58,66,34
2018,1,58,67,57
2018,1,58,68,48
2018,1,58,69,44
2018,1,58,70,9
2018,1,58,71,31
2018,1,58,72,34
2018,1,58,73,15
2018,1,58,74,26
2018,1,58,75,126
2018,1,58,76,96
2018,1,58,77,39
2018,1,58,78,45
2018,1,58,79,18
2018,1,58,80,37
2018,1,58,81,18
2018,1,58,82,9
2018,1,58,83,40
2018,1,58,84,28
2018,1,58,85,24
2018,1,58,86,27
2018,1,58,87,31
2018,1,58,88,23
2018,1,58,89,20
2018,1,58,90,9
2018,1,58,91,49
2018,1,58,92,56
2018,1,58,93,45
2018,1,58,94,59
2018,1,58,95,41
2018,1,58,971,27
2018,1,58,972,21
2018,1,58,973,9
2018,1,58,974,33
2018,1,58,976,7
2018,1,58,NA,69
2018,1,59,,7
2018,1,59,01,17
2018,1,59,02,35
2018,1,59,03,34
2018,1,59,04,10
2018,1,59,05,8
2018,1,59,06,38
2018,1,59,07,17
2018,1,59,08,15
2018,1,59,09,4
2018,1,59,10,12
2018,1,59,11,24
2018,1,59,12,8
2018,1,59,13,111
2018,1,59,14,33
2018,1,59,15,5
2018,1,59,16,16
2018,1,59,17,41
2018,1,59,18,14
2018,1,59,19,12
2018,1,59,21,42
2018,1,59,22,29
2018,1,59,23,5
2018,1,59,24,19
2018,1,59,25,29
2018,1,59,26,25
2018,1,59,27,21
2018,1,59,28,20
2018,1,59,29,72
2018,1,59,2A,5
2018,1,59,2B,9
2018,1,59,30,34
2018,1,59,31,63
2018,1,59,32,6
2018,1,59,33,83
2018,1,59,34,51
2018,1,59,35,48
2018,1,59,36,21
2018,1,59,37,30
2018,1,59,38,42
2018,1,59,39,4
2018,1,59,40,14
2018,1,59,41,26
2018,1,59,42,31
2018,1,59,43,12
2018,1,59,44,61
2018,1,59,45,37
2018,1,59,46,2
2018,1,59,47,21
2018,1,59,48,8
2018,1,59,49,42
2018,1,59,50,28
2018,1,59,51,36
2018,1,59,52,16
2018,1,59,53,14
2018,1,59,54,32
2018,1,59,55,11
2018,1,59,56,51
2018,1,59,57,65
2018,1,59,58,11
2018,1,59,59,179
2018,1,59,60,43
2018,1,59,61,13
2018,1,59,62,105
2018,1,59,63,53
2018,1,59,64,33
2018,1,59,65,11
2018,1,59,66,32
2018,1,59,67,66
2018,1,59,68,25
2018,1,59,69,72
2018,1,59,70,5
2018,1,59,71,20
2018,1,59,72,33
2018,1,59,73,28
2018,1,59,74,22
2018,1,59,75,147
2018,1,59,76,90
2018,1,59,77,51
2018,1,59,78,58
2018,1,59,79,15
2018,1,59,80,51
2018,1,59,81,25
2018,1,59,82,11
2018,1,59,83,41
2018,1,59,84,35
2018,1,59,85,29
2018,1,59,86,24
2018,1,59,87,17
2018,1,59,88,19
2018,1,59,89,24
2018,1,59,90,10
2018,1,59,91,40
2018,1,59,92,63
2018,1,59,93,53
2018,1,59,94,62
2018,1,59,95,38
2018,1,59,971,25
2018,1,59,972,14
2018,1,59,973,15
2018,1,59,974,48
2018,1,59,976,3
2018,1,59,NA,80
2018,1,60,,7
2018,1,60,01,21
2018,1,60,02,25
2018,1,60,03,27
2018,1,60,04,6
2018,1,60,05,6
2018,1,60,06,68
2018,1,60,07,12
2018,1,60,08,17
2018,1,60,09,7
2018,1,60,10,20
2018,1,60,11,22
2018,1,60,12,10
2018,1,60,13,102
2018,1,60,14,60
2018,1,60,15,20
2018,1,60,16,16
2018,1,60,17,41
2018,1,60,18,22
2018,1,60,19,12
2018,1,60,21,28
2018,1,60,22,35
2018,1,60,23,5
2018,1,60,24,14
2018,1,60,25,25
2018,1,60,26,25
2018,1,60,27,30
2018,1,60,28,19
2018,1,60,29,55
2018,1,60,2A,6
2018,1,60,2B,11
2018,1,60,30,34
2018,1,60,31,56
2018,1,60,32,7
2018,1,60,33,88
2018,1,60,34,60
2018,1,60,35,69
2018,1,60,36,13
2018,1,60,37,30
2018,1,60,38,44
2018,1,60,39,9
2018,1,60,40,25
2018,1,60,41,22
2018,1,60,42,43
2018,1,60,43,16
2018,1,60,44,85
2018,1,60,45,39
2018,1,60,46,11
2018,1,60,47,17
2018,1,60,48,1
2018,1,60,49,42
2018,1,60,50,24
2018,1,60,51,37
2018,1,60,52,9
2018,1,60,53,8
2018,1,60,54,30
2018,1,60,55,15
2018,1,60,56,62
2018,1,60,57,54
2018,1,60,58,18
2018,1,60,59,183
2018,1,60,60,40
2018,1,60,61,16
2018,1,60,62,123
2018,1,60,63,40
2018,1,60,64,45
2018,1,60,65,18
2018,1,60,66,29
2018,1,60,67,71
2018,1,60,68,45
2018,1,60,69,82
2018,1,60,70,11
2018,1,60,71,36
2018,1,60,72,37
2018,1,60,73,20
2018,1,60,74,34
2018,1,60,75,127
2018,1,60,76,96
2018,1,60,77,57
2018,1,60,78,50
2018,1,60,79,23
2018,1,60,80,39
2018,1,60,81,19
2018,1,60,82,14
2018,1,60,83,62
2018,1,60,84,24
2018,1,60,85,33
2018,1,60,86,33
2018,1,60,87,29
2018,1,60,88,20
2018,1,60,89,8
2018,1,60,90,14
2018,1,60,91,37
2018,1,60,92,65
2018,1,60,93,47
2018,1,60,94,79
2018,1,60,95,46
2018,1,60,971,32
2018,1,60,972,21
2018,1,60,973,12
2018,1,60,974,45
2018,1,60,976,4
2018,1,60,NA,92
2018,1,61,,3
2018,1,61,01,22
2018,1,61,02,43
2018,1,61,03,26
2018,1,61,04,7
2018,1,61,05,11
2018,1,61,06,58
2018,1,61,07,14
2018,1,61,08,26
2018,1,61,09,8
2018,1,61,10,21
2018,1,61,11,22
2018,1,61,12,9
2018,1,61,13,127
2018,1,61,14,55
2018,1,61,15,12
2018,1,61,16,17
2018,1,61,17,33
2018,1,61,18,22
2018,1,61,19,13
2018,1,61,21,39
2018,1,61,22,44
2018,1,61,23,12
2018,1,61,24,35
2018,1,61,25,29
2018,1,61,26,29
2018,1,61,27,28
2018,1,61,28,31
2018,1,61,29,75
2018,1,61,2A,14
2018,1,61,2B,9
2018,1,61,30,46
2018,1,61,31,71
2018,1,61,32,8
2018,1,61,33,80
2018,1,61,34,75
2018,1,61,35,52
2018,1,61,36,15
2018,1,61,37,47
2018,1,61,38,55
2018,1,61,39,21
2018,1,61,40,22
2018,1,61,41,19
2018,1,61,42,52
2018,1,61,43,9
2018,1,61,44,84
2018,1,61,45,44
2018,1,61,46,13
2018,1,61,47,16
2018,1,61,48,3
2018,1,61,49,49
2018,1,61,50,37
2018,1,61,51,40
2018,1,61,52,11
2018,1,61,53,18
2018,1,61,54,50
2018,1,61,55,17
2018,1,61,56,53
2018,1,61,57,70
2018,1,61,58,20
2018,1,61,59,194
2018,1,61,60,53
2018,1,61,61,19
2018,1,61,62,109
2018,1,61,63,42
2018,1,61,64,38
2018,1,61,65,10
2018,1,61,66,33
2018,1,61,67,69
2018,1,61,68,36
2018,1,61,69,72
2018,1,61,70,15
2018,1,61,71,30
2018,1,61,72,41
2018,1,61,73,25
2018,1,61,74,31
2018,1,61,75,141
2018,1,61,76,96
2018,1,61,77,63
2018,1,61,78,42
2018,1,61,79,12
2018,1,61,80,28
2018,1,61,81,25
2018,1,61,82,11
2018,1,61,83,59
2018,1,61,84,25
2018,1,61,85,45
2018,1,61,86,39
2018,1,61,87,31
2018,1,61,88,27
2018,1,61,89,22
2018,1,61,90,19
2018,1,61,91,37
2018,1,61,92,53
2018,1,61,93,60
2018,1,61,94,69
2018,1,61,95,53
2018,1,61,971,22
2018,1,61,972,25
2018,1,61,973,11
2018,1,61,974,41
2018,1,61,976,5
2018,1,61,NA,92
2018,1,62,,8
2018,1,62,01,21
2018,1,62,02,42
2018,1,62,03,35
2018,1,62,04,10
2018,1,62,05,9
2018,1,62,06,71
2018,1,62,07,23
2018,1,62,08,23
2018,1,62,09,10
2018,1,62,10,29
2018,1,62,11,40
2018,1,62,12,14
2018,1,62,13,132
2018,1,62,14,65
2018,1,62,15,14
2018,1,62,16,22
2018,1,62,17,47
2018,1,62,18,28
2018,1,62,19,18
2018,1,62,21,39
2018,1,62,22,46
2018,1,62,23,12
2018,1,62,24,21
2018,1,62,25,29
2018,1,62,26,29
2018,1,62,27,40
2018,1,62,28,29
2018,1,62,29,67
2018,1,62,2A,9
2018,1,62,2B,7
2018,1,62,30,32
2018,1,62,31,70
2018,1,62,32,7
2018,1,62,33,126
2018,1,62,34,67
2018,1,62,35,73
2018,1,62,36,22
2018,1,62,37,41
2018,1,62,38,52
2018,1,62,39,17
2018,1,62,40,31
2018,1,62,41,23
2018,1,62,42,59
2018,1,62,43,11
2018,1,62,44,83
2018,1,62,45,23
2018,1,62,46,11
2018,1,62,47,17
2018,1,62,48,3
2018,1,62,49,45
2018,1,62,50,27
2018,1,62,51,46
2018,1,62,52,13
2018,1,62,53,17
2018,1,62,54,53
2018,1,62,55,13
2018,1,62,56,52
2018,1,62,57,68
2018,1,62,58,17
2018,1,62,59,203
2018,1,62,60,58
2018,1,62,61,21
2018,1,62,62,132
2018,1,62,63,51
2018,1,62,64,48
2018,1,62,65,14
2018,1,62,66,30
2018,1,62,67,69
2018,1,62,68,44
2018,1,62,69,108
2018,1,62,70,18
2018,1,62,71,30
2018,1,62,72,47
2018,1,62,73,22
2018,1,62,74,28
2018,1,62,75,132
2018,1,62,76,91
2018,1,62,77,54
2018,1,62,78,39
2018,1,62,79,25
2018,1,62,80,50
2018,1,62,81,24
2018,1,62,82,13
2018,1,62,83,46
2018,1,62,84,20
2018,1,62,85,28
2018,1,62,86,29
2018,1,62,87,31
2018,1,62,88,23
2018,1,62,89,28
2018,1,62,90,16
