,anne,Organisme,code zas,Zas,code site,nom site,type d'implantation,Polluant,type d'influence,discriminant,Réglementaire,type d'évaluation,procédure de mesure,type de valeur,valeur,valeur brute,unité de mesure,taux de saisie,couverture temporelle,couverture de données,code qualité,validité,Latitude,Longitude
1153,2020,ATMO SUD,FR93ZRE01,ZR PROVENCE-ALPES-COTE D’AZUR,FR24033,GAP COMMANDERIE,Urbaine,PM2.5,Fond,3,Oui,mesures fixes,,Moy. annuelle,11.0,10.807918395574006,µg-m3,99.0,100,99.0,R,1,44.555193,6.073015
1154,2020,ATMO SUD,FR93ZAG02,ZAG NICE,FR24035,NICE PROMENADE,Urbaine,PM2.5,Trafic,2,Oui,mesures fixes,,Moy. annuelle,10.0,10.325363167760061,µg-m3,97.0,100,97.0,R,1,43.689291,7.242074000000001
1155,2020,ATMO SUD,FR93ZAG02,ZAG NICE,FR24036,NICE ARSON,Urbaine,PM2.5,Fond,2,Oui,mesures fixes,,Moy. annuelle,10.0,10.064982074707947,µg-m3,98.0,100,98.0,R,1,43.702075,7.286256
1156,2020,ATMO SUD,FR93ZRE01,ZR PROVENCE-ALPES-COTE D’AZUR,FR24038,GAP JEAN JAURES,Urbaine,PM2.5,Trafic,0,Oui,mesures fixes,,Moy. annuelle,9.0,8.666258094357072,µg-m3,98.0,100,98.0,R,1,44.548646999999995,6.067237
1157,2020,ATMO SUD,FR93ZRE01,ZR PROVENCE-ALPES-COTE D’AZUR,FR24039,Obs Haute-Provence,Rurale près des villes,PM2.5,Fond,2,Oui,mesures fixes,,Moy. annuelle,6.0,5.758250708215284,µg-m3,98.0,98,96.0,R,1,43.933476,5.711809
1159,2020,ATMO NORMANDIE,FR28ZAR03,ZAR DIEPPE,FR25051,Dieppe prox-auto,Urbaine,PM2.5,Trafic,2,Oui,mesures fixes,,Moy. annuelle,9.0,9.09254901960783,µg-m3,99.0,100,99.0,R,1,49.918007,1.073972
1182,2020,ATMO BOURGOGNE-FRANCHE-COMTE,FR27ZAR04,ZAR CHALON,FR32001,Chalon Centre Ville,Urbaine,PM2.5,Trafic,B,Oui,mesures fixes,,Moy. annuelle,8.0,8.23949492619928,µg-m3,99.0,100,99.0,R,1,46.782311,4.847322
1224,2020,QUALITAIR CORSE,FR94ZAR02,ZAR BASTIA,FR41002,BASTIA GIRAUD,Urbaine,PM2.5,Fond,SPO,Oui,mesures fixes,,Moy. annuelle,6.0,6.224088888888877,µg-m3,95.0,27,26.0,N,-1,42.697917,9.446417
1184,2020,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAR01,ZAR PAYS-DE-SAVOIE,FR33101,PASTEUR,Urbaine,PM2.5,Fond,6,Oui,mesures fixes,,Moy. annuelle,9.0,8.715506799222963,µg-m3,100.0,100,100.0,R,1,45.56472,5.928333
1210,2020,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZRE01,ZR AUVERGNE-RHONE-ALPES,FR36021,Drôme Rurale Sud-SND,Rurale nationale,PM2.5,Fond,2,Oui,mesures fixes,,Moy. annuelle,5.0,4.766134259259269,µg-m3,99.0,99,98.0,R,1,44.569443,5.278972
1211,2020,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAR02,ZAR VALLEE-DU-RHONE,FR36032,A7 Valence Est,Urbaine,PM2.5,Trafic,1,Oui,mesures indicatives,,Moy. annuelle,8.0,8.280381346197991,µg-m3,99.0,100,99.0,R,1,44.9492,4.8901330000000005
1212,2020,GWAD'AIR,FR01ZAG01,ZAG POINTE-A-PITRE,FR37006,PTP-VICTOIRE,Urbaine,PM2.5,Fond,1,Oui,mesures fixes,,Moy. annuelle,5.0,5.435701549856002,µg/m3,91.0,91,83.0,N,-1,16.23674,-61.534101
1213,2020,ATMO REUNION,FR04ZAR01,ZAR SAINT-DENIS,FR38008,Ecole JOINVILLE,Urbaine,PM2.5,Fond,2,Oui,mesures fixes,,Moy. annuelle,6.0,5.567879986044908,µg-m3,98.0,100,98.0,R,1,-20.884575,55.453906
1214,2020,ATMO REUNION,FR04ZAR02,ZAR VOLCAN,FR38011,Station Luther King,Urbaine,PM2.5,Fond,2,Oui,mesures fixes,,Moy. annuelle,5.0,5.354799541809834,µg-m3,99.0,100,99.0,R,1,-21.334406,55.45906
1215,2020,ATMO REUNION,FR04ZAR02,ZAR VOLCAN,FR38017,Grand Coude,Rurale régionale,PM2.5,Fond,1,Oui,mesures fixes,,Moy. annuelle,4.0,3.87597195666032,µg-m3,90.0,100,89.0,R,1,-21.29433,55.627930000000006
1216,2020,ATMO REUNION,FR04ZAR01,ZAR SAINT-DENIS,FR38020,Plateau Caillou,Urbaine,PM2.5,Fond,1,Oui,mesures fixes,,Moy. annuelle,5.0,4.904789053591784,µg-m3,92.0,98,90.0,R,1,-21.009739,55.272675
1217,2020,ATMO REUNION,FR04ZRE01,ZR LA REUNION,FR38024,RDT SAINT-LEU,Rurale près des villes,PM2.5,Trafic,1,Oui,estimation objective,,Moy. annuelle,6.0,6.0995992305226014,µg-m3,72.0,98,71.0,R,1,-21.213212,55.30284399999999
1218,2020,MADININAIR,FR02ZAR01,ZAR FORT-DE-FRANCE,FR39008,Ville de Schoelcher,Urbaine,PM2.5,Fond,3,Oui,mesures fixes,,Moy. annuelle,9.0,9.212210165619688,µg-m3,100.0,100,100.0,R,1,14.616389000000002,-61.100792000000006
1219,2020,MADININAIR,FR02ZAR01,ZAR FORT-DE-FRANCE,FR39009,Lamentin,Urbaine,PM2.5,Fond,3,Oui,mesures fixes,,Moy. annuelle,9.0,9.32422952933591,µg-m3,88.0,100,88.0,R,1,14.610653,-61.002586
1220,2020,MADININAIR,FR02ZRE01,ZR MARTINIQUE,FR39014,Sainte_Luce,Périurbaine,PM2.5,Fond,2,Oui,mesures fixes,,Moy. annuelle,9.0,9.380914718019227,µg-m3,100.0,100,99.0,R,1,14.468869,-60.927417000000005
1221,2020,MADININAIR,FR02ZAR01,ZAR FORT-DE-FRANCE,FR39016,Robert Bourg,Urbaine,PM2.5,Fond,3,Oui,mesures fixes,,Moy. annuelle,9.0,8.719394081179063,µg-m3,97.0,100,97.0,R,1,14.678025,-60.93905600000001
1222,2020,ATMO GUYANE,FR03ZAR01,ZAR ILE-DE-CAYENNE,FR40008,Caiena3,Urbaine,PM2.5,Fond,A,Oui,mesures fixes,,Moy. annuelle,10.0,9.802032027990863,µg-m3,86.0,98,85.0,R,1,4.937846700000001,-52.32093
1223,2020,QUALITAIR CORSE,FR94ZAR01,ZAR AJACCIO,FR41001,AJACCIO CANETTO,Urbaine,PM2.5,Fond,6,Oui,mesures fixes,,Moy. annuelle,9.0,9.083465592798772,µg-m3,96.0,100,96.0,R,1,41.924694,8.735694
1136,2020,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAG01,ZAG LYON,FR20062,LYON Centre,Urbaine,PM2.5,Fond,9,Oui,mesures fixes,,Moy. annuelle,12.0,11.900045861041058,µg-m3,99.0,100,99.0,R,1,45.757732,4.854214
1225,2020,QUALITAIR CORSE,FR94ZAR02,ZAR BASTIA,FR41017,BASTIA MONTESORO,Périurbaine,PM2.5,Fond,A,Oui,mesures fixes,,Moy. annuelle,8.0,8.434027866547396,µg-m3,89.0,100,89.0,R,1,42.671333000000004,9.434639
1226,2020,QUALITAIR CORSE,FR94ZRE01,ZR CORSE,FR41024,VENACO,Rurale régionale,PM2.5,Fond,SPO,Oui,mesures fixes,,Moy. annuelle,4.0,3.9038345766261,µg-m3,88.0,99,87.0,R,1,42.236028000000005,9.190028
1227,2020,ATMO GRAND EST,FR44ZAG01,ZAG STRASBOURG,FR42010,Strasbourg Neudorf Ecoquartier Danube,Urbaine,PM2.5,Fond,1,Oui,mesures fixes,,Moy. annuelle,10.0,10.113415335095981,µg-m3,99.0,100,99.0,R,1,48.572808,7.767833
1228,2020,ATMO OCCITANIE,FR76ZRE01,ZR OCCITANIE,FR50060,Montauban,Urbaine,PM2.5,Fond,1,Oui,mesures fixes,,Moy. annuelle,14.0,14.472978402812686,µg/m3,100.0,23,23.0,N,-1,44.01285657,1.37530522
1229,2020,ATMO BOURGOGNE-FRANCHE-COMTE,FR27ZAR03,ZAR BESANCON,FR82006,Besancon Prevoyance,Urbaine,PM2.5,Fond,2,Oui,mesures fixes,,Moy. annuelle,8.0,8.130435292737307,µg-m3,98.0,99,97.0,R,1,47.2474,6.0154190000000005
1230,2020,ATMO BOURGOGNE-FRANCHE-COMTE,FR27ZAR01,ZAR BELFORT-MONTBELIARD,FR82010,Montbéliard centre,Urbaine,PM2.5,Fond,3,Oui,mesures fixes,,Moy. annuelle,10.0,9.685365853658547,µg-m3,96.0,100,96.0,R,1,47.510307,6.794
1209,2020,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAR02,ZAR VALLEE-DU-RHONE,FR36019,Romans-sur-Isère,Urbaine,PM2.5,Fond,1,Oui,mesures indicatives,,Moy. annuelle,12.0,11.526084474885831,µg-m3,100.0,100,100.0,R,1,45.0425,5.0443
1183,2020,ATMO BOURGOGNE-FRANCHE-COMTE,FR27ZRE01,ZR BOURGOGNE-FRANCHE-COMTE,FR32007,Le Creusot Molette,Urbaine,PM2.5,Fond,B,Oui,mesures fixes,,Moy. annuelle,7.0,6.7573912015137365,µg-m3,97.0,100,96.0,R,1,46.802375,4.417486
1208,2020,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAR02,ZAR VALLEE-DU-RHONE,FR36002,Valence Urb. Centre,Urbaine,PM2.5,Fond,4,Oui,mesures fixes,,Moy. annuelle,10.0,9.95920045688178,µg-m3,100.0,100,100.0,R,1,44.933514,4.8934809999999995
1206,2020,LIG'AIR,FR24ZRE01,ZR CENTRE-VAL DE LOIRE,FR34065,Montargis Fond,Urbaine,PM2.5,Fond,1,Oui,mesures fixes,,Moy. annuelle,5.0,5.2774096385542135,µg-m3,92.0,4,4.0,N,-1,47.996994,2.7315110000000002
1185,2020,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAR04,ZAR VALLEE-DE-LA-TARANTAISE,FR33121,Albertville,Urbaine,PM2.5,Fond,1,Oui,mesures indicatives,,Moy. annuelle,9.0,9.070679611650496,µg-m3,100.0,100,100.0,R,1,45.675,6.389722
1186,2020,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAR01,ZAR PAYS-DE-SAVOIE,FR33201,LOVERCHY,Urbaine,PM2.5,Fond,5,Oui,mesures fixes,,Moy. annuelle,8.0,7.839453269301771,µg-m3,93.0,99,92.0,R,1,45.89528,6.118333
1187,2020,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAR01,ZAR PAYS-DE-SAVOIE,FR33212,GAILLARD,Urbaine,PM2.5,Fond,6,Oui,mesures indicatives,,Moy. annuelle,9.0,9.25647086085043,µg-m3,98.0,100,98.0,R,1,46.193690000000004,6.214858
1188,2020,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAR03,ZAR VALLEE-DE-L-ARVE,FR33220,PASSY,Périurbaine,PM2.5,Fond,1,Oui,mesures fixes,,Moy. annuelle,13.0,13.29159297252681,µg-m3,97.0,99,97.0,R,1,45.92361,6.713611
1189,2020,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZRE01,ZR AUVERGNE-RHONE-ALPES,FR33302,St Germain/Rhône,Rurale près des villes,PM2.5,Fond,1,Oui,mesures indicatives,,Moy. annuelle,7.0,7.298456672991782,µg-m3,93.0,97,90.0,R,1,46.072224,5.820833
1190,2020,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZRE01,ZR AUVERGNE-RHONE-ALPES,FR33305,Bourg-en-Bresse,Urbaine,PM2.5,Fond,1,Oui,mesures indicatives,,Moy. annuelle,8.0,8.183223451848336,µg-m3,97.0,100,97.0,R,1,46.211665999999994,5.226389
1191,2020,LIG'AIR,FR24ZAG02,ZAG ORLEANS,FR34014,St Jean,Urbaine,PM2.5,Fond,3,Oui,mesures fixes,,Moy. annuelle,9.0,8.809497727537606,µg-m3,98.0,100,98.0,R,1,47.917398,1.9662580000000003
1192,2020,LIG'AIR,FR24ZRE01,ZR CENTRE-VAL DE LOIRE,FR34018,Montargis,Urbaine,PM2.5,Fond,1,Oui,mesures fixes,,Moy. annuelle,8.0,8.092991169977926,µg-m3,98.0,21,21.0,N,-1,47.997889,2.7195
1193,2020,LIG'AIR,FR24ZAG01,ZAG TOURS,FR34024,Joué lès Tours,Urbaine,PM2.5,Fond,3,Oui,mesures fixes,,Moy. annuelle,9.0,9.090766301761034,µg-m3,96.0,100,96.0,R,1,47.344139,0.653778
1194,2020,LIG'AIR,FR24ZAG01,ZAG TOURS,FR34028,Pompidou,Urbaine,PM2.5,Trafic,1,Oui,mesures fixes,,Moy. annuelle,10.0,10.266852930686005,µg-m3,96.0,100,96.0,R,1,47.394639,0.704861
1195,2020,LIG'AIR,FR24ZAG02,ZAG ORLEANS,FR34029,La_Source-CNRS,Urbaine,PM2.5,Fond,3,Oui,mesures fixes,,Moy. annuelle,8.0,7.583315789473675,µg-m3,98.0,44,43.0,N,-1,47.83775,1.944667
1196,2020,LIG'AIR,FR24ZRE01,ZR CENTRE-VAL DE LOIRE,FR34032,Leblanc,Urbaine,PM2.5,Fond,1,Oui,mesures fixes,,Moy. annuelle,8.0,7.896418795620445,µg-m3,97.0,52,50.0,N,-1,47.082778000000005,2.405333
1197,2020,LIG'AIR,FR24ZRE01,ZR CENTRE-VAL DE LOIRE,FR34038,Verneuil,Rurale nationale,PM2.5,Fond,3,Oui,mesures fixes,,Moy. annuelle,6.0,5.999270326615705,µg-m3,98.0,100,98.0,R,1,46.814694,2.6100689999999998
1198,2020,LIG'AIR,FR24ZAR01,ZAR CHARTRES-DREUX,FR34041,Fulbert,Urbaine,PM2.5,Fond,SPO,Oui,mesures fixes,,Moy. annuelle,7.0,7.114523479294633,µg-m3,99.0,58,57.0,N,-1,48.444417,1.510139
1199,2020,LIG'AIR,FR24ZAR01,ZAR CHARTRES-DREUX,FR34046,Dreux Centre,Urbaine,PM2.5,Fond,1,Oui,mesures fixes,,Moy. annuelle,5.0,5.257962962962966,µg-m3,98.0,6,6.0,N,-1,48.729694,1.358472
1200,2020,LIG'AIR,FR24ZAR01,ZAR CHARTRES-DREUX,FR34048,Chartres_trafic,Urbaine,PM2.5,Trafic,1,Oui,mesures fixes,,Moy. annuelle,8.0,7.926640616021178,µg-m3,99.0,100,99.0,R,1,48.449158000000004,1.492469
1201,2020,LIG'AIR,FR24ZRE01,ZR CENTRE-VAL DE LOIRE,FR34051,Chateauroux Sud,Urbaine,PM2.5,Fond,SPO,Oui,mesures fixes,,Moy. annuelle,6.0,6.152357943563951,µg-m3,99.0,60,59.0,N,-1,46.798278,1.693139
1202,2020,LIG'AIR,FR24ZRE01,ZR CENTRE-VAL DE LOIRE,FR34057,Issoudun_Trafic_ZR,Urbaine,PM2.5,Trafic,1,Oui,mesures fixes,,Moy. annuelle,6.0,5.563858173076945,µg-m3,97.0,97,95.0,R,1,46.942944,2.00325
1203,2020,LIG'AIR,FR24ZAR02,ZAR BLOIS,FR34061,Blois nord,Urbaine,PM2.5,Fond,1,Oui,mesures fixes,,Moy. annuelle,8.0,8.047725173210134,µg-m3,99.0,100,99.0,R,1,47.594256,1.302667
1204,2020,LIG'AIR,FR24ZAR02,ZAR BLOIS,FR34063,Blois_trafic,Urbaine,PM2.5,Trafic,1,Oui,mesures fixes,,Moy. annuelle,3.0,3.400903614457832,µg-m3,92.0,4,4.0,N,-1,47.586544,1.326533
1205,2020,LIG'AIR,FR24ZRE01,ZR CENTRE-VAL DE LOIRE,FR34064,Montargis_trafic,Urbaine,PM2.5,Trafic,1,Oui,mesures fixes,,Moy. annuelle,7.0,7.101221620375664,µg-m3,99.0,100,99.0,R,1,48.006935999999996,2.740111
1207,2020,ATMO NOUVELLE-AQUITAINE,FR75ZAR01,ZAR LIMOGES,FR35027,LIMOGES - BERLAND,Urbaine,PM2.5,Fond,3,Oui,mesures fixes,,Moy. annuelle,7.0,7.496078431372541,µg-m3,100.0,100,100.0,R,1,45.842220000000005,1.25967
1135,2020,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAG01,ZAG LYON,FR20048,SAINT EXUPERY,Périurbaine,PM2.5,Fond,1,Oui,mesures indicatives,,Moy. annuelle,8.0,7.8806198655713295,µg-m3,99.0,62,61.0,R,1,45.7533,5.0722
1093,2020,ATMO HAUTS DE FRANCE,FR32ZAR01,ZAR COTE-D-OPALE,FR10016,Calais Berthelot,Urbaine,PM2.5,Fond,0,Oui,mesures fixes,,Moy. annuelle,8.0,7.546218286261369,µg-m3,95.0,100,95.0,R,1,50.94729,1.8430799999999998
1133,2020,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAG01,ZAG LYON,FR20037,TERNAY,Périurbaine,PM2.5,Fond,1,Oui,mesures indicatives,,Moy. annuelle,9.0,9.022674418604675,µg-m3,99.0,91,90.0,R,1,45.6019,4.8022
1063,2020,AIRPARIF,FR11ZRE01,ZR ILE-DE-FRANCE,FR04181,RAMBOUILLET,Périurbaine,PM2.5,Fond,,Oui,mesures fixes,,Moy. annuelle,7.0,7.475789598670146,µg-m3,96.0,100,96.0,R,1,48.63373,1.830529
1064,2020,AIRPARIF,FR11ZRE01,ZR ILE-DE-FRANCE,FR04328,Zone Rurale SE,Rurale régionale,PM2.5,Fond,D,Oui,mesures fixes,,Moy. annuelle,5.0,5.4046549517048605,µg-m3,98.0,100,98.0,R,1,48.3547,2.6453
1065,2020,AIRPARIF,FR11ZAG01,ZAG PARIS,FR04329,Bld peripherique Est,Urbaine,PM2.5,Trafic,B,Oui,mesures fixes,,Moy. annuelle,14.0,13.869117473783472,µg-m3,97.0,99,97.0,R,1,48.838615000000004,2.4127810000000003
1066,2020,ATMO NORMANDIE,FR28ZRE01,ZR NORMANDIE,FR05087,Maison Parc Brotonne,Rurale régionale,PM2.5,Fond,C,Oui,mesures fixes,,Moy. annuelle,7.0,7.041252473518815,µg-m3,98.0,100,98.0,R,1,49.498295,0.758833
1067,2020,ATMO NORMANDIE,FR28ZAR01,ZAR LE-HAVRE,FR05089,Le Havre Lafaurie-montant,Urbaine,PM2.5,Trafic,2,Oui,mesures fixes,,Moy. annuelle,9.0,8.588798982776584,µg-m3,98.0,100,98.0,R,1,49.500187,0.110903
1068,2020,ATMO NORMANDIE,FR28ZAR01,ZAR LE-HAVRE,FR05090,Le Havre ville-haute,Urbaine,PM2.5,Fond,1,Oui,mesures fixes,,Moy. annuelle,9.0,9.26097784919086,µg-m3,99.0,100,99.0,R,1,49.514686,0.100645
1069,2020,ATMO HAUTS DE FRANCE,FR32ZAG01,ZAG BLDV,FR06003,Douai Theuriet,Urbaine,PM2.5,Fond,F,Oui,mesures fixes,,Moy. annuelle,12.0,11.6195451591943,µg-m3,88.0,100,88.0,R,1,50.37822,3.06586
1070,2020,ATMO HAUTS DE FRANCE,FR32ZAG01,ZAG BLDV,FR06006,Valenciennes Wallon,Urbaine,PM2.5,Trafic,B,Oui,mesures fixes,,Moy. annuelle,9.0,9.479373567608832,µg-m3,45.0,99,45.0,N,-1,50.36425,3.52273
1071,2020,ATMO HAUTS DE FRANCE,FR32ZRE01,ZR HAUTS-DE-FRANCE,FR06133,Cartignies,Rurale près des villes,PM2.5,Fond,2,Oui,mesures fixes,,Moy. annuelle,8.0,7.709481194824072,µg-m3,94.0,100,94.0,R,1,50.09225,3.8500300000000003
1062,2020,AIRPARIF,FR11ZAG01,ZAG PARIS,FR04156,BOBIGNY,Urbaine,PM2.5,Fond,A,Oui,mesures fixes,,Moy. annuelle,11.0,10.688668419794435,µg-m3,96.0,100,95.0,R,1,48.902504,2.4525
1072,2020,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAG04,ZAG CLERMONT-FERRAND,FR07004,Montferrand,Urbaine,PM2.5,Fond,,Oui,mesures fixes,,Moy. annuelle,8.0,7.898493838429937,µg-m3,100.0,100,100.0,R,1,45.79728,3.113833
1074,2020,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZRE01,ZR AUVERGNE-RHONE-ALPES,FR07031,Rageade,Rurale régionale,PM2.5,Fond,1,Oui,mesures indicatives,,Moy. annuelle,4.0,4.346538196834128,µg-m3,95.0,87,83.0,R,1,45.10472,3.277361
1075,2020,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAG04,ZAG CLERMONT-FERRAND,FR07034,Clermont-Esplanade Gare,Urbaine,PM2.5,Trafic,,Oui,mesures fixes,,Moy. annuelle,9.0,8.903052359708827,µg-m3,98.0,99,97.0,R,1,45.775696,3.09625
1076,2020,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZRE01,ZR AUVERGNE-RHONE-ALPES,FR07052,Aurillac-Lagarde,Urbaine,PM2.5,Fond,1,Oui,mesures indicatives,,Moy. annuelle,6.0,5.597077959137076,µg-m3,100.0,100,100.0,R,1,44.92008,2.4410819999999998
1077,2020,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAR05,ZAR MOULINS,FR07057,Moulins Centre,Urbaine,PM2.5,Fond,1,Oui,mesures indicatives,,Moy. annuelle,9.0,8.828151880068795,µg-m3,98.0,95,93.0,R,1,46.5619722,3.34063888888888
1078,2020,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZRE01,ZR AUVERGNE-RHONE-ALPES,FR07058,Montluçon,Urbaine,PM2.5,Fond,1,Oui,mesures indicatives,,Moy. annuelle,7.0,6.673002975509273,µg-m3,99.0,100,99.0,R,1,46.340723,2.593945
1079,2020,ATMO OCCITANIE,FR76ZAG02,ZAG MONTPELLIER,FR08016,Montpellier Prés d'Arènes,Urbaine,PM2.5,Fond,2,Oui,mesures fixes,,Moy. annuelle,7.0,7.355711733174528,µg-m3,96.0,100,96.0,R,1,43.5915,3.8868099999999997
1080,2020,ATMO OCCITANIE,FR76ZRE01,ZR OCCITANIE,FR08020,Lunel Viel,Périurbaine,PM2.5,Industrielle,1,Oui,mesures fixes,,Moy. annuelle,7.0,7.323879891240096,µg-m3,97.0,100,96.0,R,1,43.6758,4.08838
1081,2020,ATMO OCCITANIE,FR76ZAG02,ZAG MONTPELLIER,FR08030,Pompignane,Urbaine,PM2.5,Trafic,1,Oui,mesures fixes,,Moy. annuelle,9.0,8.51862629594723,µg-m3,97.0,100,97.0,R,1,43.6096,3.8987800000000004
1082,2020,ATMO OCCITANIE,FR76ZRE01,ZR OCCITANIE,FR08252,GARNOR03,Périurbaine,PM2.5,Industrielle,1,Oui,mesures fixes,,Moy. annuelle,8.0,7.905936832106353,µg-m3,96.0,99,96.0,R,1,44.054475,4.697408
1073,2020,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZRE01,ZR AUVERGNE-RHONE-ALPES,FR07022,Paray le Fresil,Rurale régionale,PM2.5,Fond,1,Oui,mesures fixes,,Moy. annuelle,6.0,6.231558411751182,µg-m3,99.0,100,99.0,R,1,46.652668,3.6006669999999996
1061,2020,AIRPARIF,FR11ZAG01,ZAG PARIS,FR04122,RN6-MELUN,Périurbaine,PM2.5,Trafic,,Oui,mesures fixes,,Moy. annuelle,11.0,10.717646375464703,µg-m3,98.0,100,98.0,R,1,48.528057000000004,2.653611
1060,2020,AIRPARIF,FR11ZRE01,ZR ILE-DE-FRANCE,FR04066,Zone rurale Sud,Rurale régionale,PM2.5,Fond,D,Oui,mesures fixes,,Moy. annuelle,7.0,7.13134734239802,µg-m3,93.0,99,92.0,R,1,48.364166,2.236944
1059,2020,AIRPARIF,FR11ZAG01,ZAG PARIS,FR04058,Auto A1 -Saint-Denis,Urbaine,PM2.5,Trafic,1,Oui,mesures fixes,,Moy. annuelle,16.0,15.784270608026953,µg-m3,95.0,100,95.0,R,1,48.925278000000006,2.356667
1231,2020,ATMO BOURGOGNE-FRANCHE-COMTE,FR27ZRE01,ZR BOURGOGNE-FRANCHE-COMTE,FR82050,Lons-le-Saunier CV,Urbaine,PM2.5,Fond,3,Oui,mesures fixes,,Moy. annuelle,6.0,5.874503693444142,µg-m3,99.0,100,99.0,R,1,46.671307,5.556806
1039,2020,ATMO GRAND EST,FR44ZAG02,ZAG METZ,FR01011,Metz-Centre,Urbaine,PM2.5,Fond,2,Oui,mesures fixes,,Moy. annuelle,9.0,8.713993857657899,µg-m3,87.0,98,85.0,R,1,49.119442,6.180833
1040,2020,ATMO GRAND EST,FR44ZAG02,ZAG METZ,FR01020,Thionville-Centre,Urbaine,PM2.5,Fond,,Oui,mesures fixes,,Moy. annuelle,7.0,6.787594497459407,µg-m3,92.0,100,92.0,R,1,49.358337,6.156942
1041,2020,ATMO GRAND EST,FR44ZRE01,ZR GRAND-EST,FR01065,Belleville sur Meuse,Urbaine,PM2.5,Trafic,1,Oui,mesures fixes,,Moy. annuelle,9.0,9.3402188940092,µg-m3,99.0,100,99.0,R,1,49.16778,5.387461
1042,2020,ATMO SUD,FR93ZAG01,ZAG MARSEILLE-AIX,FR02008,Port de Bouc Leque,Urbaine,PM2.5,Industrielle,B,Oui,mesures fixes,,Moy. annuelle,9.0,9.438678362573086,µg-m3,98.0,99,97.0,R,1,43.401952,4.981919
1043,2020,ATMO SUD,FR93ZAG01,ZAG MARSEILLE-AIX,FR02013,Fos Les Carabins,Périurbaine,PM2.5,Industrielle,2,Oui,mesures fixes,,Moy. annuelle,11.0,11.229864323157575,µg-m3,96.0,77,74.0,N,-1,43.458927,4.934572
1044,2020,ATMO SUD,FR93ZAG01,ZAG MARSEILLE-AIX,FR02020,Rognac les Brets,Périurbaine,PM2.5,Industrielle,,Oui,mesures fixes,,Moy. annuelle,11.0,11.171321358267702,µg-m3,96.0,96,93.0,R,1,43.510802000000005,5.220046
1045,2020,ATMO SUD,FR93ZAG01,ZAG MARSEILLE-AIX,FR02041,SALON,Urbaine,PM2.5,Fond,2,Oui,mesures fixes,,Moy. annuelle,8.0,8.315159293371565,µg-m3,100.0,76,75.0,N,-1,43.639002000000005,5.101097
1046,2020,ATMO SUD,FR93ZAG01,ZAG MARSEILLE-AIX,FR03006,MARSEILLE RABATAU,Urbaine,PM2.5,Trafic,2,Oui,mesures fixes,,Moy. annuelle,11.0,11.0354924373629,µg-m3,99.0,100,99.0,R,1,43.276451,5.39736
1047,2020,ATMO SUD,FR93ZAG01,ZAG MARSEILLE-AIX,FR03014,MARSEILLE ST LOUIS,Urbaine,PM2.5,Fond,C,Oui,mesures fixes,,Moy. annuelle,9.0,9.428029861192154,µg-m3,100.0,98,98.0,R,1,43.348048,5.360119
1048,2020,ATMO SUD,FR93ZAG01,ZAG MARSEILLE-AIX,FR03029,AIX CENTRE ECOLE ART,Urbaine,PM2.5,Fond,2,Oui,mesures fixes,,Moy. annuelle,8.0,8.405692438402705,µg-m3,96.0,97,94.0,R,1,43.530285,5.440912
1049,2020,ATMO SUD,FR93ZAG01,ZAG MARSEILLE-AIX,FR03030,GARDANNE,Périurbaine,PM2.5,Fond,4,Oui,mesures fixes,,Moy. annuelle,11.0,11.21235797118428,µg-m3,97.0,100,97.0,R,1,43.453584,5.466672
1050,2020,ATMO SUD,FR93ZAG01,ZAG MARSEILLE-AIX,FR03043,MARSEILLE 5 AVENUES,Urbaine,PM2.5,Fond,2,Oui,mesures fixes,,Moy. annuelle,9.0,8.882700814901057,µg-m3,98.0,100,98.0,R,1,43.305287,5.394716000000001
1051,2020,ATMO SUD,FR93ZAR01,ZAR FREJUS-DRAGUIGNAN,FR03070,ESTEREL,Périurbaine,PM2.5,Fond,B,Oui,mesures fixes,,Moy. annuelle,11.0,11.100389937106906,µg-m3,99.0,92,91.0,R,1,43.437874,6.768389999999999
1052,2020,ATMO SUD,FR93ZAG03,ZAG TOULON,FR03071,TOULON CLARET,Urbaine,PM2.5,Fond,B,Oui,mesures fixes,,Moy. annuelle,9.0,8.637149257250599,µg-m3,98.0,99,97.0,R,1,43.131113,5.9241839999999995
