"IRIS";"P15_POP";"fdep15"
"290790000";1321;0,184435183828479
"290800000";2216;-1,19597031027501
"290810000";1530;0,31210482610709
"290820000";470;-0,724420014493412
"290830000";237;0,131715966778544
"290840000";141;-0,709825413838865
"290850000";745;-1,14856586570926
"290860000";1428;-1,17710950109966
"290870000";725;-0,0126572578072774
"290890000";920;-0,0885298407289554
"290900000";830;0,204232006942603
"290910000";2207;0,668380809068585
"290930000";1461;0,449112757846869
"290940000";713;-0,213664744055302
"290950000";1393;-0,115838255440054
"290970000";2079;0,809866366322124
"290980000";2093;0,165895956713939
"290990000";842;-0,550332612871967
"291000000";430;-0,162012422230525
"291010000";3575;-0,797444974628391
"291020000";944;1,38838532324243
"291030101";2637;-1,05758241901149
"291030102";2608;-0,283002652071479
"291030103";2667;0,0486809164120985
"291030104";2177;-0,804718768923808
"291030105";2809;0,3861610013411
"291030106";2849;0,56456015112181
"291040000";335;-1,13965737346786
"291050101";1973;1,90249558814571
"291050102";2539;0,169643922412297
"291050103";2600;0,277126815627298
"291050104";1968;0,444806443478408
"291060000";1827;-0,405910327181791
"291070000";879;-0,490589654294467
"291080000";1401;0,899364585911905
"291090000";1483;-0,569479481051911
"291100000";868;0,240387016504467
"291110000";1323;0,502230955939975
"291120000";947;-1,51490689683773
"291130000";2187;0,952183202819562
"291140000";381;0,983467591373212
"291150000";304;0,179481668393545
"291160000";145;2,48330471881497
"291170000";5473;-0,23966893440924
"291190000";1459;-0,479911362929001
"291200000";2172;-0,602257693812415
"291220000";665;1,45013752409789
"291230000";818;0,0447901553828144
"291240101";1715;0,416623007136453
"291240102";3162;0,569100310341416
"291240103";2413;-0,083280400547731
"291250000";794;1,5757595447158
"291260000";194;-0,424798217831363
"291280000";386;0,952789489949022
"291290000";244;1,83378944387991
"291300000";4987;-1,53718957750309
"291310000";459;0,680145421035171
"291320000";791;-1,77463842426947
"291330000";1347;-0,610829891205043
"291340000";814;-0,904525076008749
"291350000";4029;-0,664876093330226
"291360000";1152;0,517066136663922
"291370000";2116;-1,74769287956753
"291390000";850;0,233865367258848
"291400000";3609;-1,34764716606535
"291410000";358;1,72370076077152
"291420000";467;-0,0128540101089261
"291430000";950;0,497708668080696
"291440000";766;0,443295085283237
"291450000";882;0,542997250231754
"291460000";3394;0,358312206256195
"291470000";2970;0,26428793880973
"291480000";930;1,15638890391929
"291500101";2290;0,98142920692906
"291500102";2339;0,276871008474919
"291500103";2245;-0,140925644654811
"291510101";2931;0,885049226957598
"291510102";2756;0,509693844473061
"291510103";1518;0,0831112596435818
"291510104";1972;1,26270816314092
"291510105";1774;0,48248907393356
"291510106";2024;1,68143431082691
"291510107";1854;-0,0153538865943327
"291520000";706;1,05127362503758
"291530000";2654;-0,0801675851748862
"291550000";846;0,241673457654524
"291560000";1940;-1,15080644909245
"291580101";2436;1,77758059901532
"291580102";3021;0,655318932800389
"291590000";800;0,180079868539767
"291600101";2020;0,155135071351194
"291600102";3450;-0,626330472927373
"291600103";2856;-0,914183809614275
"291610000";2797;-0,478223326263159
"291620000";3743;0,755096961033404
"291630000";3076;0,628494401330567
"291650000";3440;-0,0410853815754213
"291660000";526;-0,255508203415127
"291670000";1902;-0,171158165974255
"291680000";1232;0,933429754533884
"291690000";3126;-0,0939192007533029
"291700000";4202;-0,672135345405956
"291710000";3782;0,54868381113484
"291720000";2101;-0,210178820712022
"291730000";2307;-0,319214839248436
"291740000";6079;0,32441648309104
"291750000";2115;1,59847341592098
"291760000";1780;0,393599237651275
"291770000";3690;-0,62302266635815
"291780000";6306;-0,0813268630690326
"291790000";3658;0,122834422611858
"291800000";933;0,851029288984907
"291810000";2781;-0,551321651449076
"291820000";1081;-0,612869865368685
"291830000";701;0,267427789791101
"291840000";2490;1,15488794680766
"291850000";3471;0,637040893275128
"291860000";1591;-0,804976547968599
"291870000";785;0,727383629616012
"291880000";2999;0,114509822194094
"291890103";2778;-1,12863897016832
"291890104";2561;-1,52728661478074
"291890105";1747;-2,93610000687229
"291890106";3299;-0,617676818367601
"291890107";3052;-0,724843425181543
"291900000";4083;-1,51757215589163
"291910000";3439;0,309205078536183
"291920000";1772;0,275585129102177
"291930000";1397;0,270383503511693
"291950101";2997;0,188104751899554
"291950102";3493;-0,394299060570592
"291960000";2131;0,171171306354536
"291970000";4011;0,571475726997641
"291980000";1884;0,518426431819318
"291990000";4901;0,142313727327907
"292010000";1995;-0,683113819430332
"292020000";1251;1,38589156417224
"292040000";2107;-0,119063132019591
"292050000";1255;0,0701240059052565
"292060000";2333;0,265442485064816
"292070000";4368;-0,259094976138837
"292080000";1249;-0,0978897279402774
"292090000";3727;0,0796857360884231
"292100000";2851;0,373274218422164
"292110000";703;1,3824723093876
"292120101";2039;-0,992020380720481
"292120102";2232;-0,298555286173397
"292120103";1816;-0,817666030500706
"292120104";3403;-0,735517537966094
"292120105";2644;-1,48685353017079
"292120106";409;-2,06553421490481
"292130000";1792;0,0929027811657547
"292140000";676;-0,195992854556974
"292150000";2989;0,306362359737124
"292160000";4005;-0,397302751069801
"292170000";2823;0,464265629536083
"292180000";1586;0,731498879363659
"292190000";173;0,442162859890902
"292200101";1965;0,150026076450737
"292200102";3401;0,69123918000619
"292200103";2839;0,063293032875651
"292210000";1819;-0,624107640163042
"292220000";389;0,138610668897872
"292240000";1218;-0,00533594107919527
"292250000";2135;0,529030338599957
"292260000";1523;-0,360722225563896
"292270000";1290;1,10025148763182
"292280000";722;-0,0476384239744053
"292290000";1122;0,226428774677993
"292300000";1743;0,826075178152826
"292320101";2279;-0,520864392543448
"292320102";1802;0,106434214679692
"292320103";1946;0,977345397578875
"292320104";2853;-1,099651406981
"292320106";2740;-0,53871080769873
"292320107";2364;-0,465990314219328
"292320108";2523;0,082108250181519
"292320109";1787;-0,720336805725916
"292320110";1630;0,546353224394144
"292320111";2405;-0,586501344791385
"292320112";3163;-0,578748598197511
"292320113";1762;-0,221354646728545
"292320114";1451;1,47776090608815
"292320115";1575;-0,956311446603978
"292320116";1409;-1,10843175537563
"292320117";2224;0,459228989881486
"292320118";3483;-0,0687297108194709
"292320119";1154;4,97909677788721
"292320120";1149;2,21804682048384
"292320121";1422;3,9166775911344
"292320122";2460;-0,0167048929378557
"292320123";2232;-0,157015466892119
"292320129";813;-0,516804235046361
"292320130";3932;-0,274085043499747
"292320131";1961;0,207541364256877
"292320132";3618;-0,151147145828079
"292320133";2444;-0,481510838034607
"292320134";1834;-0,831049914845569
"292320135";3092;-1,03136228610921
"292330101";2307;1,52141225938109
"292330102";2961;0,584377556021218
"292330103";2296;0,640741761705723
"292330104";3276;-0,187495796557095
"292330105";1178;-0,396988972678183
"292340000";2893;-0,545408502745666
"292350101";2839;-0,481869875349749
"292350102";2425;-0,972855956019351
"292350103";2443;-1,77128652277678
"292350104";3676;-1,59306815351074
"292350105";87;-2,67580613379572
"292360000";4165;0,423431883111327
"292370000";1882;-0,569927187921927
"292380000";844;-0,357767985175727
"292390000";3354;-0,414146471765717
"292400000";948;-0,0552051324637081
"292410101";2496;1,15731467227409
"292410102";2254;0,700691236460456
"292410103";2858;0,570373696242845
"292430000";425;0,112174241755993
"292440000";810;0,849053422147572
"292450000";1508;-1,0424546046387
"292460000";221;-0,134770488963866
"292470000";3532;-0,355909920575296
"292480000";796;0,481755162427944
"292490000";714;1,41832720212057
"292500000";760;1,72318221240638
"292510000";636;-0,254056570260659
"292520000";991;-0,274568505357225
"292540000";4648;0,667457597341216
"292550000";895;-0,0960992568147326
"292560000";774;0,286840026293754
"292570000";2077;-0,52416859616031
"292590101";1937;0,902093155133529
"292590102";2508;-0,244626921337707
"292590103";2139;1,85316096539262
"292600101";547;-0,561218504569753
"292600102";2189;-0,598896696305144
"292600103";2527;-0,659352014515291
"292600104";2838;-0,105911072131233
"292610000";178;0,0455462994421286
"292620000";809;1,74281396882037
"292630000";1046;-0,196069130399887
"292640000";799;-0,0866634757370724
"292650000";987;-0,943655916520769
"292660000";3016;0,354615378091001
"292670000";714;0,593975109774395
"292680000";1689;-1,11162696721601
"292690000";1027;1,4222569988275
"292700000";1641;-0,974898323517668
"292710000";903;1,28749003680932
"292720000";3057;0,139417901932277
"292730000";2350;0,198623967396908
"292740101";2437;1,31626540417853
"292740102";2965;1,16235758755343
"292750000";801;1,23974689676161
"292760000";1220;0,0889835800528992
"292770000";2260;0,367889106850072
"292780000";1821;1,16789693131979
"292790000";2985;0,202577672696678
"292800000";2124;-0,254038864036395
"292810000";1032;1,48158905545507
"292820000";338;-0,357117351411671
"292840000";2404;0,500437719928767
"292850000";507;0,909344664361276
"292860000";248;-0,427895799743042
"292870000";931;0,340882504577246
"292880000";568;-0,44723517061909
"292890000";136;-1,90338650460561
"292900000";637;-0,299490848441968
"292910000";995;1,40300453723465
"292920000";316;-0,15592839418975
"292930101";4032;-0,395797819156505
"292930102";3011;0,341836350606595
"292940000";625;0,474948660575448
"292950000";556;0,163378208140025
"292960000";1327;-0,911999282842224
"292970000";2300;0,412899466297709
"292980000";584;-0,325056007665137
"292990000";330;0,185589709172387
"293000000";1609;0,036809118864975
"293010000";350;1,02843144986514
"293020000";3869;1,18528685692688
"2A0010000";3090;-0,93399861983176
"2A0040101";1779;-0,0305383500821016
"2A0040102";2703;0,292413211897503
"2A0040103";3154;-1,14518911060168
"2A0040201";2487;-0,61761676677515
"2A0040202";1927;-1,46313311021322
"2A0040203";2695;-1,38270077107119
"2A0040301";3104;-1,76854291534445
"2A0040302";3412;-1,79744653197236
"2A0040401";3136;-2,20344475629022
"2A0040402";4025;-1,99425181555447
"2A0040501";2301;0,614753526746783
"2A0040502";1945;-0,446590827001145
"2A0040503";3390;-0,566013466208842
"2A0040601";2146;1,74174868384908
"2A0040602";3156;0,0848776212302909
"2A0040701";2107;2,89993452827628
"2A0040702";4212;2,06096319042436
"2A0040703";4806;0,613467838600358
"2A0040801";2826;-1,19941620679925
"2A0040802";2342;0,72855894437394
"2A0040803";2544;-1,57889325930342
"2A0040901";1584;0,420137281465395
"2A0040902";2635;-0,587715936748038
"2A0040903";4045;-0,0712313421677078
"2A0060000";3173;-1,08708741590109
"2A0080000";1650;-1,04877314483049
"2A0110000";43;-0,157388482017328
"2A0140000";68;-0,0826873119036692
"2A0170000";1758;-0,878966003303346
"2A0180000";147;1,07934839899233
"2A0190000";55;0,212883743197025
"2A0210000";76;1,63191210848215
"2A0220000";90;-0,577399213304702
"2A0240000";185;1,22311113462922
"2A0260000";174;0,238230134520437
"2A0270000";44;2,0248641390919
"2A0280000";122;0,165112730885871
"2A0310000";549;-0,218956692917439
"2A0320000";3873;-0,773855647608363
"2A0350000";162;-0,938656552292317
"2A0380000";44;-1,66238159675364
"2A0400000";435;-0,190932714725212
"2A0410000";2977;0,739906603197119
"2A0480000";533;-0,671777444207916
"2A0560000";101;0,213889522698338
"2A0600000";55;-0,714596892940787
"2A0610000";99;0,152281132341894
"2A0620000";381;1,35102639430497
"2A0640000";32;0,129227157023991
"2A0650000";1312;-0,42153620457205
"2A0660000";52;0,182675684136317
"2A0700000";380;-0,0576927139347092
"2A0710000";201;1,05880133011698
"2A0850000";1363;-0,779125201775851
"2A0890000";134;0,37689837737483
"2A0900000";744;-0,780781126938783
"2A0910000";166;0,543992355772878
"2A0920000";1133;0,475914284645274
"2A0940000";78;-0,589334738676814
"2A0980000";769;-0,580574256909166
"2A0990000";276;1,45438959979739
"2A1000000";56;-0,217218547242553
"2A1030000";1951;-0,333875371842309
"2A1040000";1130;-1,44434595368404
"2A1080000";207;0,303963770643317
"2A1140000";1446;0,555345260077574
"2A1150000";148;-1,2266304090046
"2A1170000";71;-0,846596231499609
"2A1180000";206;1,05008809254912
"2A1190000";118;-0,680907506975281
"2A1270000";81;-0,221150157177358
"2A1280000";80;-0,478534825096134
"2A1290000";43;-0,434146436037835
"2A1300000";2917;-1,15532198824602
"2A1310000";149;-0,346889810189579
"2A1320000";135;-0,159752718493124
"2A1330000";147;-0,238919407602362
"2A1390000";1673;0,0568686525007689
"2A1410000";113;-0,783405146664536
"2A1420000";728;0,188288692849592
"2A1440000";101;0,00864726699070189
"2A1460000";52;0,232387887869931
"2A1540000";106;-0,707135879859212
"2A1580000";29;0,44600432872676
"2A1600000";238;-0,0697363082108083
"2A1630000";525;-0,247856409047233
"2A1740000";94;-0,492003545278349
"2A1810000";558;0,101914505500126
"2A1860000";230;-0,378563412361944
"2A1890000";1221;-0,0929588786223429
"2A1910000";119;0,823511810203554
"2A1960000";60;0,0157353241809263
"2A1970000";97;0,979024112473018
"2A1980000";552;1,33590395816979
"2A2000000";163;1,56891844961429
"2A2030000";100;1,34834949459488
"2A2040000";97;0,794215463632504
"2A2090000";1888;-0,588482175524929
"2A2110000";561;0,292270345145286
"2A2120000";486;1,23414346650219
"2A2150000";943;-0,318602512891938
"2A2280000";1589;-1,33845880313225
"2A2320000";289;0,523923551704115
"2A2400000";101;-0,144957806053463
"2A2470101";2185;0,425422198770682
"2A2470102";1891;0,699915750221483
"2A2470201";3886;0,980318275846218
"2A2470202";3864;-0,0726871971650877
"2A2490000";3806;1,21288996288577
"2A2530000";52;-0,667111942909375
"2A2540000";188;1,22600161729282
"2A2580000";60;1,01342699497816
"2A2590000";52;-0,504707492135702
"2A2620000";52;-0,232710072190066
"2A2660000";90;0,23228851362318
"2A2680000";66;0,797475922265257
"2A2690000";1366;0,866218277222719
"2A2700000";335;-0,188777856652933
"2A2710000";2588;-0,255044359064058
"2A2720000";3308;0,5161028251733
"2A2760000";483;-0,0899919092976958
"2A2780000";101;0,02979118221953
"2A2790000";123;-0,397704808794828
"2A2820000";148;-0,674356509135356
"2A2840000";352;0,639587879753934
"2A2850000";73;-2,15475835557196
"2A2880000";1290;-0,263439417494742
"2A2950000";97;-0,00585796610707168
"2A3000000";1101;0,29910833585886
"2A3080000";444;0,614162486830893
"2A3100000";86;1,48475590671143
"2A3120000";440;-0,232570694246071
"2A3220000";107;1,80190128809053
"2A3230000";345;0,313216313292562
"2A3240000";398;-0,00963802937798643
"2A3260000";121;-0,805865054029891
"2A3300000";483;-0,429802198598198
"2A3310000";69;-0,286527025303066
"2A3360000";384;-0,445439137238282
"2A3450000";539;-0,425989535205516
"2A3480000";907;-0,18164290778691
